"","Tempo","ID_maquina","volt","rotacao","pressao","vibracao","tipo_erro","falha","modelo","idade_maquina","comp_subst"
"227",2016-02-17 23:00:00,"16",NA,397.161301419476,95.3798896851308,39.6104745641466,NA,NA,"model1",3,NA
"228",2016-02-17 23:00:00,"17",NA,437.244086462215,98.4064576021413,NA,NA,NA,"model1",14,NA
"229",2016-02-17 23:00:00,"18",NA,508.678544804964,99.2100162043909,44.2021332741683,NA,NA,"model3",15,NA
"230",2016-02-17 23:00:00,"19",170.008883661128,430.030156427001,87.1356815596203,33.295126339736,NA,NA,"model3",17,NA
"231",2016-02-17 23:00:00,"20",NA,506.830696499664,110.696742704471,40.5382689682102,NA,NA,"model2",16,NA
"232",2016-02-18 00:00:00,"10",180.490261330608,380.513067856518,95.0828083834242,44.625217992092,NA,NA,"model3",10,NA
"233",2016-02-18 00:00:00,"11",NA,394.936451606121,122.25950659768,51.9619862462065,NA,NA,"model2",6,NA
"234",2016-02-18 00:00:00,"12",NA,454.927009378533,91.9764383515169,39.3088563482092,NA,NA,"model3",9,NA
"235",2016-02-18 00:00:00,"13",NA,463.737567750998,91.4498995540083,40.2887690618117,NA,NA,"model1",15,NA
"236",2016-02-18 00:00:00,"14",NA,473.292747840804,86.0559797238653,49.4459498740556,NA,NA,"model3",1,NA
"237",2016-02-18 00:00:00,"15",162.720187342886,517.645499310349,108.865800241983,38.4667956983284,NA,NA,"model3",14,NA
"238",2016-02-18 00:00:00,"16",177.58300052301,442.218671651417,89.0604346892212,42.6996377037913,NA,NA,"model1",3,NA
"239",2016-02-18 00:00:00,"17",183.782052460899,443.880913471102,97.7122151262863,48.7882026374234,NA,NA,"model1",14,NA
"240",2016-02-18 00:00:00,"18",161.013631899732,392.476503547137,118.922662956626,39.627568801588,NA,NA,"model3",15,NA
"241",2016-02-18 00:00:00,"19",140.455283441065,436.702935056792,110.255605544022,31.7056264793296,NA,NA,"model3",17,NA
"242",2016-02-18 00:00:00,"20",NA,473.50326415393,91.4808028086587,44.6466379297375,NA,NA,"model2",16,NA
"243",2016-02-18 01:00:00,"10",NA,375.129520970476,101.891019221691,36.5866041838136,NA,NA,"model3",10,NA
"244",2016-02-18 01:00:00,"11",174.342898154135,420.518969853039,124.978766542608,33.9271314367642,NA,NA,"model2",6,NA
"245",2016-02-18 01:00:00,"12",192.258200861999,403.831163545512,90.3684887351222,44.3178343455162,NA,NA,"model3",9,NA
"246",2016-02-18 01:00:00,"13",170.946826029812,427.498546227105,112.866354771038,36.8257673408246,NA,NA,"model1",15,NA
"247",2016-02-18 01:00:00,"14",165.490552441257,432.665122841245,116.836919244667,40.7696506030333,NA,NA,"model3",1,NA
"248",2016-02-18 01:00:00,"15",156.19873035438,434.967546673316,95.9095601231747,40.2816860139769,NA,NA,"model3",14,NA
"249",2016-02-18 01:00:00,"16",NA,507.004946913006,106.798154958064,35.8539599092915,NA,NA,"model1",3,NA
"250",2016-02-18 01:00:00,"17",NA,372.727525953693,100.057914744435,35.4793313410711,NA,NA,"model1",14,NA
"251",2016-02-18 01:00:00,"18",NA,465.728213505433,105.942514602313,42.7060144457066,NA,NA,"model3",15,NA
"252",2016-02-18 01:00:00,"19",164.076897894649,449.716755967072,115.504386675265,35.5326448327932,NA,NA,"model3",17,NA
"253",2016-02-18 01:00:00,"20",167.481161348478,566.503502266224,94.5796973402991,45.1717238107272,NA,NA,"model2",16,NA
"254",2016-02-18 02:00:00,"10",184.161805528265,406.977132467159,106.123080300679,33.6496986376586,NA,NA,"model3",10,NA
"255",2016-02-18 02:00:00,"11",154.786149287293,449.791819439954,117.816035009403,36.9160708931677,NA,NA,"model2",6,NA
"256",2016-02-18 02:00:00,"12",NA,1761.33487809907,94.262476534364,NA,NA,NA,"model3",9,NA
"257",2016-02-18 02:00:00,"13",150.314164797784,457.706954190861,97.5060405645376,36.7446807550124,NA,NA,"model1",15,NA
"258",2016-02-18 02:00:00,"14",NA,364.321396022,88.2589093280171,31.1452347902776,NA,NA,"model3",1,NA
"259",2016-02-18 02:00:00,"15",NA,532.278295631076,107.047932751401,43.6445015823054,NA,NA,"model3",14,NA
"260",2016-02-18 02:00:00,"16",NA,416.590879973006,105.357018406081,46.1503481747424,NA,NA,"model1",3,NA
"261",2016-02-18 02:00:00,"17",159.931813908584,481.420923810818,99.7877842242424,39.9009456996823,NA,NA,"model1",14,NA
"262",2016-02-18 02:00:00,"18",NA,398.486581068867,90.0067717125757,36.0240744386428,NA,NA,"model3",15,NA
"263",2016-02-18 02:00:00,"19",NA,479.449134612676,91.8313623624022,39.7241486253843,NA,NA,"model3",17,NA
"264",2016-02-18 02:00:00,"20",194.781893624945,365.890323292195,104.397837526268,44.9088696140442,NA,NA,"model2",16,NA
"265",2016-02-18 03:00:00,"10",166.911482713941,499.836295766077,97.3516411541513,42.4729024256319,NA,NA,"model3",10,NA
"266",2016-02-18 03:00:00,"11",NA,390.480073098928,133.625576033638,41.6259416761313,NA,NA,"model2",6,NA
"267",2016-02-18 03:00:00,"12",NA,469.663636003367,92.226325617526,40.8080525494694,NA,NA,"model3",9,NA
"268",2016-02-18 03:00:00,"13",NA,422.689704281063,97.2281410192669,37.2960351177642,NA,NA,"model1",15,NA
"269",2016-02-18 03:00:00,"14",184.910566383926,496.638294564801,122.933651556814,45.3777653396408,NA,NA,"model3",1,NA
"270",2016-02-18 03:00:00,"15",NA,364.546705674136,92.1934558583125,33.6039141688,NA,NA,"model3",14,NA
"271",2016-02-18 03:00:00,"16",166.329449937731,403.885238059358,99.1981076739768,38.1278806243681,NA,NA,"model1",3,NA
"272",2016-02-18 03:00:00,"17",NA,454.288461038458,113.02487727826,42.750018632227,NA,NA,"model1",14,NA
"273",2016-02-18 03:00:00,"18",NA,429.037174469667,106.930474469745,41.6122237069446,NA,NA,"model3",15,NA
"274",2016-02-18 03:00:00,"19",203.575687337815,422.374100823686,103.680344067197,41.1261009612491,NA,NA,"model3",17,NA
"275",2016-02-18 03:00:00,"20",NA,443.351533077631,100.768817094603,30.6231673648526,NA,NA,"model2",16,NA
"276",2016-02-18 04:00:00,"10",159.59656542658,463.258919194966,92.4122607131144,39.9046463480048,NA,NA,"model3",10,NA
"277",2016-02-18 04:00:00,"11",NA,545.848517100632,119.66306465583,43.7956815420585,NA,NA,"model2",6,NA
"278",2016-02-18 04:00:00,"12",NA,523.196160901289,94.3486132519444,37.3994634765107,NA,NA,"model3",9,NA
"279",2016-02-18 04:00:00,"13",156.867688871466,440.199929933363,111.014501896718,35.1324103657433,NA,NA,"model1",15,NA
"280",2016-02-18 04:00:00,"14",155.309492925362,517.572973689387,103.461827965404,51.0627616177067,NA,NA,"model3",1,NA
"281",2016-02-18 04:00:00,"15",177.246756071686,413.037047333316,108.667060234513,46.4892723482452,NA,NA,"model3",14,NA
"282",2016-02-18 04:00:00,"16",NA,425.22559729265,91.9269484270683,38.300277448715,NA,NA,"model1",3,NA
"283",2016-02-18 04:00:00,"17",162.507991521025,497.198733721365,110.012841531725,34.9227407618503,NA,NA,"model1",14,NA
"284",2016-02-18 04:00:00,"18",NA,402.114361042515,103.751049019002,35.1018560554736,NA,NA,"model3",15,NA
"285",2016-02-18 04:00:00,"19",182.673278969286,423.286490715075,96.4437500345083,36.5920244313158,NA,NA,"model3",17,NA
"286",2016-02-18 04:00:00,"20",175.166074355206,515.757136848476,96.2068946125204,37.5848071796787,NA,NA,"model2",16,NA
"287",2016-02-18 05:00:00,"10",175.72937965375,363.830151610165,99.7191397791624,33.6523630438954,NA,NA,"model3",10,NA
"288",2016-02-18 05:00:00,"11",164.524022260695,376.941736579917,122.287125168806,43.1590701258841,NA,NA,"model2",6,NA
"289",2016-02-18 05:00:00,"12",164.864805572296,507.345857754385,116.071382005421,35.3295697175812,NA,NA,"model3",9,NA
"290",2016-02-18 05:00:00,"13",NA,432.680127030471,96.4803764436474,48.5522493076051,NA,NA,"model1",15,NA
"291",2016-02-18 05:00:00,"14",NA,485.765199062387,88.3030446565875,41.9211980438481,NA,NA,"model3",1,NA
"292",2016-02-18 05:00:00,"15",NA,532.907837958319,102.391139399436,39.3692697922025,NA,NA,"model3",14,NA
"293",2016-02-18 05:00:00,"16",184.715438284916,498.284569469092,103.19434883519,42.3297673954179,NA,NA,"model1",3,NA
"294",2016-02-18 05:00:00,"17",NA,496.052035229241,100.087342741191,NA,NA,NA,"model1",14,NA
"295",2016-02-18 05:00:00,"18",173.055278955258,462.154150925217,77.7407731476167,46.6498529049878,NA,NA,"model3",15,NA
"296",2016-02-18 05:00:00,"19",NA,442.713370522927,103.576475526433,49.1191718476676,NA,NA,"model3",17,NA
"297",2016-02-18 05:00:00,"20",162.954778063022,531.842357837771,70.5015530991358,46.8050721470408,NA,NA,"model2",16,NA
"298",2016-02-18 06:00:00,"10",162.680653369805,540.912869756429,92.4430448432073,49.8907851364452,"error4",NA,"model3",10,"comp2"
"299",2016-02-18 06:00:00,"11",154.785653477507,368.788315375962,124.274241902373,44.2274169177651,"error4",NA,"model2",6,"comp2"
"300",2016-02-18 06:00:00,"12",188.442816689445,402.33374187922,87.6107084689914,37.1253461561961,"error4",NA,"model3",9,"comp2"
"301",2016-02-18 06:00:00,"13",167.494854208452,442.312611944388,95.4932060171837,52.0862962480742,"error4",NA,"model1",15,"comp2"
"302",2016-02-18 06:00:00,"14",159.790459369061,593.754354793846,111.196118984661,45.1878106741019,"error4",NA,"model3",1,"comp2"
"303",2016-02-18 06:00:00,"15",195.844906506878,372.672106442979,101.360687081693,42.2713084935228,"error4",NA,"model3",14,"comp2"
"304",2016-02-18 06:00:00,"16",NA,463.945896018012,107.459700482156,44.7613330227339,"error4",NA,"model1",3,"comp2"
"305",2016-02-18 06:00:00,"17",169.574666477927,505.74083613177,93.0892105474106,41.8363785194675,"error4",NA,"model1",14,"comp2"
"306",2016-02-18 06:00:00,"18",NA,406.215930954751,120.075967912446,42.4275998806425,"error4",NA,"model3",15,"comp2"
"307",2016-02-18 06:00:00,"19",174.79937613775,424.549797321815,81.5756451351533,43.0865172451667,"error4",NA,"model3",17,"comp2"
"308",2016-02-18 06:00:00,"20",NA,518.075991969651,95.436110667678,33.96497220836,"error4",NA,"model2",16,"comp2"
"309",2016-02-18 07:00:00,"10",NA,365.962084050227,94.9694994066996,43.6054808329703,NA,NA,"model3",10,NA
"310",2016-02-18 07:00:00,"11",NA,443.505623759313,147.514558641574,45.619231976977,NA,NA,"model2",6,NA
"311",2016-02-18 07:00:00,"12",196.256604521703,587.056214483442,108.327042639626,39.9098050770993,NA,NA,"model3",9,NA
"312",2016-02-18 07:00:00,"13",156.579906987563,530.593240326311,103.874389606028,40.2220937242435,NA,NA,"model1",15,NA
"313",2016-02-18 07:00:00,"14",165.983917115715,370.801925795275,112.330181174078,37.2327705681727,NA,NA,"model3",1,NA
"314",2016-02-18 07:00:00,"15",NA,376.246424384501,91.0475501751567,39.2376635935191,NA,NA,"model3",14,NA
"315",2016-02-18 07:00:00,"16",NA,429.082578192058,101.040764162347,42.5183541487828,NA,NA,"model1",3,NA
"316",2016-02-18 07:00:00,"17",NA,466.913331489464,106.958214785234,34.2244908103242,NA,NA,"model1",14,NA
"317",2016-02-18 07:00:00,"18",194.981050250324,441.58849879875,114.866413795542,34.5081941118961,NA,NA,"model3",15,NA
"318",2016-02-18 07:00:00,"19",164.004844707474,397.888151183596,100.909885905111,37.4313674065639,NA,NA,"model3",17,NA
"319",2016-02-18 07:00:00,"20",NA,432.126663160327,91.4228187635093,43.2856807658406,NA,NA,"model2",16,NA
"320",2016-02-18 08:00:00,"10",NA,433.080261288129,96.9609784653464,41.7407813009306,NA,NA,"model3",10,NA
"321",2016-02-18 08:00:00,"11",147.890523824329,541.680356671197,110.616909671492,37.4305113477875,NA,NA,"model2",6,NA
"322",2016-02-18 08:00:00,"12",NA,600.805371415502,114.843314148143,43.7704846856262,NA,NA,"model3",9,NA
"323",2016-02-18 08:00:00,"13",181.5657049893,445.094514542989,99.0322909158265,37.1679450035819,NA,NA,"model1",15,NA
"324",2016-02-18 08:00:00,"14",NA,470.335285008525,87.2605869961015,47.8384649312585,NA,NA,"model3",1,NA
"325",2016-02-18 08:00:00,"15",NA,495.044526746001,104.648096353355,NA,NA,NA,"model3",14,NA
"326",2016-02-18 08:00:00,"16",NA,447.446669300556,114.477718004849,35.9969728475393,NA,NA,"model1",3,NA
"327",2016-02-18 08:00:00,"17",NA,469.652034700567,106.523760242064,28.4147374009131,NA,NA,"model1",14,NA
"328",2016-02-18 08:00:00,"18",NA,309.102822343251,86.3088112180627,45.9937011180425,NA,NA,"model3",15,NA
"329",2016-02-18 08:00:00,"19",NA,341.009309920318,98.8511293683091,31.6751957976942,NA,NA,"model3",17,NA
"330",2016-02-18 08:00:00,"20",NA,406.58771409396,84.6638629442903,32.4699535054995,NA,NA,"model2",16,NA
"331",2016-02-18 09:00:00,"10",119.128157254898,499.963806768123,94.2695128439653,42.6770614931336,NA,NA,"model3",10,NA
"332",2016-02-18 09:00:00,"11",174.29536795213,407.281231074279,109.810945617834,36.8202698542148,NA,NA,"model2",6,NA
"333",2016-02-18 09:00:00,"12",NA,491.678583670755,101.351294559104,42.5685697989064,NA,NA,"model3",9,NA
"334",2016-02-18 09:00:00,"13",165.367343439707,462.72674420167,99.0649918145892,32.261235015027,NA,NA,"model1",15,NA
"335",2016-02-18 09:00:00,"14",203.53117409578,506.8693212984,96.8952069327187,31.4805668211401,NA,NA,"model3",1,NA
"336",2016-02-18 09:00:00,"15",NA,364.127489072321,112.938411693061,39.8483779583745,NA,NA,"model3",14,NA
"337",2016-02-18 09:00:00,"16",213.116221972176,457.701188854782,91.5577105631207,43.7771768678298,NA,NA,"model1",3,NA
"338",2016-02-18 09:00:00,"17",191.156650859267,313.62471046902,119.779507585731,38.3236849502387,NA,NA,"model1",14,NA
"339",2016-02-18 09:00:00,"18",178.001623011938,512.344567469413,111.690291823298,29.9806390194986,NA,NA,"model3",15,NA
"340",2016-02-18 09:00:00,"19",NA,398.236696062837,115.40233599951,35.5917684116453,NA,NA,"model3",17,NA
"341",2016-02-18 09:00:00,"20",187.518913787944,421.296006918936,85.8704142956425,33.4226967246131,NA,NA,"model2",16,NA
"342",2016-02-18 10:00:00,"10",162.935547828633,418.358831308638,91.726648803114,43.3788313761271,NA,NA,"model3",10,NA
"343",2016-02-18 10:00:00,"11",NA,534.978078827171,123.530364832163,40.8054081704964,NA,NA,"model2",6,NA
"344",2016-02-18 10:00:00,"12",NA,500.019297948575,91.5690415514679,36.3129239357422,NA,NA,"model3",9,NA
"345",2016-02-18 10:00:00,"13",170.945578303023,493.464119169482,92.962385605172,37.3132108375463,NA,NA,"model1",15,NA
"346",2016-02-18 10:00:00,"14",190.020480307615,507.943593088663,96.9396161495849,40.8005461717772,NA,NA,"model3",1,NA
"347",2016-02-18 10:00:00,"15",NA,362.304559940628,102.315468165325,39.9128663301945,NA,NA,"model3",14,NA
"348",2016-02-18 10:00:00,"16",163.261205166156,426.600462468861,112.885659281015,63.050432083557,NA,NA,"model1",3,NA
"349",2016-02-18 10:00:00,"17",NA,455.01829058533,96.9929456796074,41.2998145598193,NA,NA,"model1",14,NA
"350",2016-02-18 10:00:00,"18",NA,471.601229490244,113.144838503738,34.6589972418009,NA,NA,"model3",15,NA
"351",2016-02-18 10:00:00,"19",NA,497.343867205594,84.2298634020274,40.012780036517,NA,NA,"model3",17,NA
"352",2016-02-18 10:00:00,"20",145.471760079856,441.27437830769,105.205222248953,44.8350917567061,NA,NA,"model2",16,NA
"353",2016-02-18 11:00:00,"10",NA,477.150381487949,89.4047932421362,37.1943210446281,NA,NA,"model3",10,NA
"354",2016-02-18 11:00:00,"11",NA,364.995271958981,118.294437573131,35.511617762391,NA,NA,"model2",6,NA
"355",2016-02-18 11:00:00,"12",NA,372.318459621856,87.0419917484143,42.1935299434576,NA,NA,"model3",9,NA
"356",2016-02-18 11:00:00,"13",148.787954741201,417.949545232842,107.077271485798,33.7323667581927,NA,NA,"model1",15,NA
"357",2016-02-18 11:00:00,"14",199.422994433496,389.804435236272,109.562168390959,39.9877717486482,NA,NA,"model3",1,NA
"358",2016-02-18 11:00:00,"15",NA,453.635389938662,101.447913516118,39.601541446937,NA,NA,"model3",14,NA
"359",2016-02-18 11:00:00,"16",154.963707396396,499.47417589564,107.253989412917,48.1872144062924,NA,NA,"model1",3,NA
"360",2016-02-18 11:00:00,"17",NA,537.578763353876,95.2763781488276,40.1841135768251,NA,NA,"model1",14,NA
"361",2016-02-18 11:00:00,"18",162.582413412444,532.436962687941,128.02123165032,39.3104584716447,NA,NA,"model3",15,NA
"362",2016-02-18 11:00:00,"19",NA,383.561190476929,103.310827891139,39.9786438545392,NA,NA,"model3",17,NA
"363",2016-02-18 11:00:00,"20",182.594631742444,426.296346190564,96.1796878183079,40.5968879901137,NA,NA,"model2",16,NA
"364",2016-02-18 12:00:00,"10",168.360217104306,435.540414583103,94.1597587158373,39.254976729221,NA,NA,"model3",10,NA
"365",2016-02-18 12:00:00,"11",175.389128940194,589.594059042246,115.272716229712,37.9455606049757,NA,NA,"model2",6,NA
"366",2016-02-18 12:00:00,"12",NA,411.752749913823,110.523388804761,41.8011927530579,NA,NA,"model3",9,NA
"367",2016-02-18 12:00:00,"13",177.560819722362,501.586249025595,102.95290249386,39.7121961927698,NA,NA,"model1",15,NA
"368",2016-02-18 12:00:00,"14",160.979767297244,488.537584124624,92.450817174149,33.3051009242624,NA,NA,"model3",1,NA
"369",2016-02-18 12:00:00,"15",175.690263176498,499.733427456955,92.5301145886758,40.5603865340274,NA,NA,"model3",14,NA
"370",2016-02-18 12:00:00,"16",184.640921449953,516.330475844554,90.9422266912465,41.3511765256593,NA,NA,"model1",3,NA
"371",2016-02-18 12:00:00,"17",NA,464.271559256062,78.55731127318,37.8926976130644,NA,NA,"model1",14,NA
"372",2016-02-18 12:00:00,"18",NA,420.75805402235,102.433138092738,48.1355611945372,NA,NA,"model3",15,NA
"373",2016-02-18 12:00:00,"19",189.976110659979,456.720211434205,98.9442976253052,46.6836361671445,NA,NA,"model3",17,NA
"374",2016-02-18 12:00:00,"20",NA,473.505459152319,104.908381861173,37.8897955748026,NA,NA,"model2",16,NA
"375",2016-02-18 13:00:00,"10",NA,499.706335839615,98.5898998822384,NA,NA,NA,"model3",10,NA
"376",2016-02-18 13:00:00,"11",137.04374794335,428.728679968462,142.414400021835,38.0528955488941,NA,NA,"model2",6,NA
"377",2016-02-18 13:00:00,"12",138.662388254464,502.207491526552,107.31394948358,27.5868715285507,NA,NA,"model3",9,NA
"378",2016-02-18 13:00:00,"13",186.437391461835,515.506433907975,94.1045559591133,43.8998721724801,NA,NA,"model1",15,NA
"379",2016-02-18 13:00:00,"14",NA,439.187160061396,103.970243519322,33.4074076124072,NA,NA,"model3",1,NA
"380",2016-02-18 13:00:00,"15",172.145783053177,579.88459245623,107.462849483143,44.7270203906634,NA,NA,"model3",14,NA
"381",2016-02-18 13:00:00,"16",157.275114264356,397.920308691103,104.487539614711,43.7404066280088,NA,NA,"model1",3,NA
"382",2016-02-18 13:00:00,"17",NA,483.787746349134,98.565944994746,37.6599320907794,NA,NA,"model1",14,NA
"383",2016-02-18 13:00:00,"18",162.738071775261,534.08729666224,118.424804737223,46.0747686401355,NA,NA,"model3",15,NA
"384",2016-02-18 13:00:00,"19",171.985105324596,451.270163765296,116.632804163146,38.8083831999203,NA,NA,"model3",17,NA
"385",2016-02-18 13:00:00,"20",174.300057287252,421.930411823411,74.7907968030447,34.735744795247,NA,NA,"model2",16,NA
"386",2016-02-18 14:00:00,"10",193.433352327774,490.038528460885,108.213791832625,38.8649995720963,NA,NA,"model3",10,NA
"387",2016-02-18 14:00:00,"11",157.906621525857,502.78052552683,116.277732443628,29.1902535819592,NA,NA,"model2",6,NA
"388",2016-02-18 14:00:00,"12",191.843735197515,401.366290648743,98.4943076877286,47.3487611667862,NA,NA,"model3",9,NA
"389",2016-02-18 14:00:00,"13",NA,486.628631621311,118.789117671144,NA,NA,NA,"model1",15,NA
"390",2016-02-18 14:00:00,"14",NA,452.64129142183,107.559683673662,41.2986539278232,NA,NA,"model3",1,NA
"391",2016-02-18 14:00:00,"15",NA,444.632649372666,102.551177533103,35.6300180078223,NA,NA,"model3",14,NA
"392",2016-02-18 14:00:00,"16",185.517660264372,499.71336336622,122.194889680047,42.2837685687832,NA,NA,"model1",3,NA
"393",2016-02-18 14:00:00,"17",161.26640570941,431.740184122395,89.2220245960711,30.1846694766297,NA,NA,"model1",14,NA
"394",2016-02-18 14:00:00,"18",159.284560374062,453.538004598338,108.140812605225,38.0467128567695,NA,NA,"model3",15,NA
"395",2016-02-18 14:00:00,"19",181.731332820976,484.01932354096,104.765616189866,45.3686908148104,NA,NA,"model3",17,NA
"396",2016-02-18 14:00:00,"20",NA,495.891242646354,91.8592865573037,NA,NA,NA,"model2",16,NA
"397",2016-02-18 15:00:00,"10",NA,523.693596444432,90.588063111091,42.5476687623864,NA,NA,"model3",10,NA
"398",2016-02-18 15:00:00,"11",157.119327630619,391.388505440563,120.913593153532,33.2541163465485,NA,NA,"model2",6,NA
"399",2016-02-18 15:00:00,"12",170.908360184417,433.564507657361,105.205302650335,39.1498250066961,NA,NA,"model3",9,NA
"400",2016-02-18 15:00:00,"13",NA,458.259363173529,122.111777340146,33.8968369166136,NA,NA,"model1",15,NA
"401",2016-02-18 15:00:00,"14",176.767510419569,480.51088496059,92.9661559527655,39.3660681245033,NA,NA,"model3",1,NA
"402",2016-02-18 15:00:00,"15",NA,480.317179163817,91.9334153786587,37.4412316003258,NA,NA,"model3",14,NA
"403",2016-02-18 15:00:00,"16",181.517362121959,410.027340353009,104.979341729967,49.9802843244143,NA,NA,"model1",3,NA
"404",2016-02-18 15:00:00,"17",NA,402.494828315292,106.484663840707,50.1231827872765,NA,NA,"model1",14,NA
"405",2016-02-18 15:00:00,"18",NA,448.951400414113,96.6566714982762,40.5180568529773,NA,NA,"model3",15,NA
"406",2016-02-18 15:00:00,"19",NA,392.515343941748,95.601250781519,NA,NA,NA,"model3",17,NA
"407",2016-02-18 15:00:00,"20",NA,452.605805180263,89.8814804934563,42.0918654324407,NA,NA,"model2",16,NA
"408",2016-02-18 16:00:00,"10",146.149190644641,520.566194693645,98.0800201669595,34.3483747639192,NA,NA,"model3",10,NA
"409",2016-02-18 16:00:00,"11",NA,438.525622702026,120.986874676438,40.8447644291894,NA,NA,"model2",6,NA
"410",2016-02-18 16:00:00,"12",176.347983611322,442.328984059011,114.983497818188,44.8098847634711,NA,NA,"model3",9,NA
"411",2016-02-18 16:00:00,"13",NA,407.710272885232,109.173748216192,41.4282968074444,NA,NA,"model1",15,NA
"412",2016-02-18 16:00:00,"14",NA,576.639624225851,95.8078856226287,33.8137275843856,NA,NA,"model3",1,NA
"413",2016-02-18 16:00:00,"15",172.712493037398,493.032267443696,101.746727463829,45.5446535960035,NA,NA,"model3",14,NA
"414",2016-02-18 16:00:00,"16",158.923798341246,490.297794603309,109.533267152028,61.9218473651067,NA,NA,"model1",3,NA
"415",2016-02-18 16:00:00,"17",NA,397.069335403745,98.9258879125878,47.1347469604854,NA,NA,"model1",14,NA
"416",2016-02-18 16:00:00,"18",NA,443.761162130818,105.992858527355,40.467301795757,NA,NA,"model3",15,NA
"417",2016-02-18 16:00:00,"19",NA,483.9872824987,113.50604282918,32.6190796406876,NA,NA,"model3",17,NA
"418",2016-02-18 16:00:00,"20",185.251195190565,403.858398001539,95.3081189720741,43.9559826518782,NA,NA,"model2",16,NA
"419",2016-02-18 17:00:00,"10",151.695091812587,499.371162315784,110.649242216918,38.0017624505156,NA,NA,"model3",10,NA
"420",2016-02-18 17:00:00,"11",174.931514996958,424.524659723059,114.246879798096,35.0019961236333,NA,NA,"model2",6,NA
"421",2016-02-18 17:00:00,"12",NA,413.811740969788,95.0941967294782,37.2997507569638,NA,NA,"model3",9,NA
"422",2016-02-18 17:00:00,"13",NA,529.09889598021,105.108883705712,24.9833375669688,NA,NA,"model1",15,NA
"423",2016-02-18 17:00:00,"14",NA,497.562055883406,96.0811268202134,37.8485944989819,NA,NA,"model3",1,NA
"424",2016-02-18 17:00:00,"15",172.953924977224,501.966284427597,105.009222361996,37.7369406852489,NA,NA,"model3",14,NA
"425",2016-02-18 17:00:00,"16",NA,363.568026470847,90.4556512283927,59.8287314546001,NA,NA,"model1",3,NA
"426",2016-02-18 17:00:00,"17",148.446694230752,435.525337541069,91.0317256936917,37.9213461458628,NA,NA,"model1",14,NA
"427",2016-02-18 17:00:00,"18",172.904401018494,461.472482480267,104.239790773831,36.386738459743,NA,NA,"model3",15,NA
"428",2016-02-18 17:00:00,"19",167.452032151224,417.457022136175,99.8922409936218,32.7972315801546,NA,NA,"model3",17,NA
"429",2016-02-18 17:00:00,"20",166.012488683253,452.425373667525,115.7737982812,35.9400238023704,NA,NA,"model2",16,NA
"430",2016-02-18 18:00:00,"10",144.432547211209,463.558818604269,107.743503824691,37.2011759328695,NA,NA,"model3",10,NA
"431",2016-02-18 18:00:00,"11",NA,432.181725512976,132.501071886597,36.4051959637375,NA,NA,"model2",6,NA
"432",2016-02-18 18:00:00,"12",NA,462.038958727368,110.486442578736,48.0371356776251,NA,NA,"model3",9,NA
"433",2016-02-18 18:00:00,"13",181.480476724686,376.842859126506,82.3741751713168,31.1054379682209,NA,NA,"model1",15,NA
"434",2016-02-18 18:00:00,"14",159.653602789878,432.136448351056,102.499199998153,46.6688264509777,NA,NA,"model3",1,NA
"435",2016-02-18 18:00:00,"15",185.33634224599,471.69683387856,104.944200883749,45.3666534235633,NA,NA,"model3",14,NA
"436",2016-02-18 18:00:00,"16",NA,435.136230170908,113.448776414333,56.9547201636268,NA,NA,"model1",3,NA
"437",2016-02-18 18:00:00,"17",174.603390628493,422.772427532166,109.037920308132,47.8139534151829,NA,NA,"model1",14,NA
"438",2016-02-18 18:00:00,"18",150.125454321853,445.92139153351,111.140143432045,47.1133754199728,NA,NA,"model3",15,NA
"439",2016-02-18 18:00:00,"19",176.615835352145,517.719122265129,102.229524765544,41.8405343152708,NA,NA,"model3",17,NA
"440",2016-02-18 18:00:00,"20",NA,391.528043397134,104.539634763001,35.2942342474497,NA,NA,"model2",16,NA
"441",2016-02-18 19:00:00,"10",164.142341893598,354.291291254561,87.1547471898243,50.7711898176519,NA,NA,"model3",10,NA
"442",2016-02-18 19:00:00,"11",NA,427.39219584251,123.454857014746,42.3781698363268,NA,NA,"model2",6,NA
"443",2016-02-18 19:00:00,"12",NA,439.394538107066,101.955437734005,31.3627997388464,NA,NA,"model3",9,NA
"444",2016-02-18 19:00:00,"13",176.172286922604,403.052528082428,106.745418443248,35.778819573428,NA,NA,"model1",15,NA
"445",2016-02-18 19:00:00,"14",168.963545383878,478.75353444301,84.822273362382,42.2883177718178,NA,NA,"model3",1,NA
"446",2016-02-18 19:00:00,"15",177.179893269664,463.138964417258,110.883157493222,47.6830746035485,NA,NA,"model3",14,NA
"447",2016-02-18 19:00:00,"16",179.226615109765,344.98529249917,104.494673106801,50.68863418668,NA,NA,"model1",3,NA
"448",2016-02-18 19:00:00,"17",NA,455.867280465544,95.2017075710159,41.2823317761008,NA,NA,"model1",14,NA
"449",2016-02-18 19:00:00,"18",183.805714869047,499.157576403768,97.7437370929885,38.0580000335387,NA,NA,"model3",15,NA
"450",2016-02-18 19:00:00,"19",NA,462.420429554418,91.5165354334694,39.5553112933405,NA,NA,"model3",17,NA
"451",2016-02-18 19:00:00,"20",NA,303.791367741289,86.2700885832108,33.2436183195646,NA,NA,"model2",16,NA
"452",2016-02-18 20:00:00,"10",NA,484.520059559478,100.409896571822,44.2951102142261,NA,NA,"model3",10,NA
